id,time,entity_type,entity_id,pos_x,pos_y,event_type
220,70290,tree,7412,-57.307503,519.21698,spawned
221,70304,tree,7418,-232.307495,794.21698,spawned
222,70306,tree,7431,566.109009,-254.598099,spawned
223,70307,tree,7444,531.109009,-254.598099,spawned
224,70308,tree,7453,-232.307495,629.21698,spawned
225,70309,food,7470,512.223022,231.274994,spawned
226,70309,tree,7487,-22.307503,519.21698,spawned
227,70321,tree,7502,-92.307495,849.21698,spawned
228,70337,tree,7520,-267.307495,849.21698,spawned
229,70338,tree,7525,636.109009,-199.598099,spawned
230,70471,dude,6290,607.407776,-95.658287,gathered_building_materials
231,71090,tree,4971,531.109009,-144.598099,harvested
232,71091,dude,6955,532.341797,-115.122169,harvested_resource_tree
233,71374,dude,6955,534.493164,-85.867775,deposited_resource_wood
234,72206,tree,6383,496.109009,-144.598099,harvested
235,72208,dude,6955,511.996857,-119.618835,harvested_resource_tree
236,72556,dude,6955,520.948242,-84.061584,deposited_resource_wood
237,72607,building,7692,427.033691,227.32164,spawned
238,72607,dude,6290,615.783447,137.024307,spawned_building
239,73455,tree,6414,496.109009,-199.598099,harvested
240,73456,dude,1266,499.013245,-170.015259,harvested_resource_tree
241,73472,dude,1266,499.013245,-170.015259,spawned_depot
242,73506,dude,1266,499.013245,-170.015259,deposited_resource_wood
243,73823,tree,5907,531.109009,-199.598099,harvested
244,73825,dude,6955,528.657043,-169.983719,harvested_resource_tree
245,74607,dude,6955,534.662537,-85.864517,deposited_resource_wood
246,74689,tree,5436,566.109009,-199.598099,harvested
247,74690,dude,1266,539.225037,-190.220337,harvested_resource_tree
248,74722,dude,1266,537.586853,-189.397217,deposited_resource_wood
249,75290,tree,7942,-92.307503,519.21698,spawned
250,75306,tree,7972,-197.307495,574.21698,spawned
251,75306,tree,7977,-267.307495,684.21698,spawned
252,75308,tree,8010,496.109009,-254.598099,spawned
253,75308,tree,8015,-267.307495,629.21698,spawned
254,75308,tree,8020,-22.307503,464.21698,spawned
255,75324,tree,8030,566.109009,-199.598099,spawned
256,75325,tree,8043,-57.307495,849.21698,spawned
257,75339,tree,8061,671.109009,-254.598099,spawned
258,75623,tree,5939,601.109009,-199.598099,harvested
259,75624,dude,1266,572.101013,-194.69043,harvested_resource_tree
260,75657,dude,1266,570.364014,-194.104004,deposited_resource_wood
261,76276,dude,6955,538.186951,-36.490105,gathered_building_materials
262,76509,tree,8030,566.109009,-199.598099,harvested
263,76510,dude,1266,568.627014,-193.517578,harvested_resource_tree
264,76543,dude,1266,566.890015,-192.931152,deposited_resource_wood
265,77376,quarry,1277,1013.419983,-42.638901,harvested
266,77378,dude,6290,987.765564,-30.926958,harvested_resource_quarry
267,77393,dude,6290,987.765564,-30.926958,spawned_depot
268,77425,dude,6290,987.765564,-30.926958,deposited_resource_rock
269,77608,tree,7431,566.109009,-254.598099,harvested
270,77609,dude,1266,565.659485,-225.34079,harvested_resource_tree
271,77710,dude,1266,558.606262,-219.485764,deposited_resource_wood
272,77942,building,8266,619.033691,341.321655,spawned
273,77942,dude,6955,591.366821,137.0439,spawned_building
274,78542,tree,7444,531.109009,-254.598099,harvested
275,78543,dude,1266,547.563843,-231.711624,harvested_resource_tree
276,78575,dude,1266,546.430115,-230.270889,deposited_resource_wood
277,78769,quarry,1277,1013.419983,-42.638901,harvested
278,78770,dude,6290,987.765564,-30.926958,harvested_resource_quarry
279,78802,dude,6290,987.765564,-30.926958,deposited_resource_rock
280,79436,tree,8010,496.109009,-254.598099,harvested
281,79437,dude,1266,522.560913,-240.740707,harvested_resource_tree
282,79470,dude,1266,521.98175,-239.001251,deposited_resource_wood
283,80152,quarry,1277,1013.419983,-42.638901,harvested
284,80153,dude,6290,987.765564,-30.926958,harvested_resource_quarry
285,80186,dude,6290,987.765564,-30.926958,deposited_resource_rock
286,80252,food,8549,482.222992,261.274994,spawned
287,80303,plant,8681,512.223022,216.274994,spawned
288,80303,tree,8690,-232.307495,574.21698,spawned
289,80304,tree,8703,12.692497,464.21698,spawned
290,80318,tree,8717,566.109009,-254.598099,spawned
291,80319,tree,8722,-22.307495,794.21698,spawned
292,80335,tree,8748,671.109009,-199.598099,spawned
293,80336,tree,8753,706.109009,-254.598099,spawned
294,80518,tree,6449,601.109009,-254.598099,harvested
295,80520,dude,1266,573.354431,-248.561478,harvested_resource_tree
296,80815,dude,1266,551.930115,-225.925766,deposited_resource_wood
297,81531,quarry,1277,1013.419983,-42.638901,harvested
298,81532,dude,6290,987.765564,-30.926958,harvested_resource_quarry
299,81567,dude,6290,987.765564,-30.926958,deposited_resource_rock
300,81663,tree,8717,566.109009,-254.598099,harvested
301,81664,dude,1266,553.186462,-229.484772,harvested_resource_tree
302,81715,dude,1266,550.717224,-226.77417,deposited_resource_wood
303,82247,quarry,1277,1013.419983,-42.638901,harvested
304,82248,dude,6290,987.765564,-30.926958,harvested_resource_quarry
305,82282,dude,6290,987.765564,-30.926958,deposited_resource_rock
306,82814,tree,7525,636.109009,-199.598099,harvested
307,82815,dude,1266,607.462219,-208.136856,harvested_resource_tree
308,83199,dude,1266,569.410706,-194.761185,deposited_resource_wood
309,83564,quarry,1277,1013.419983,-42.638901,harvested
310,83565,dude,6955,985.950623,-30.815134,harvested_resource_quarry
311,83580,dude,6955,985.950623,-30.815134,spawned_depot
312,83614,dude,6955,985.950623,-30.815134,deposited_resource_rock
313,83663,food,7470,512.223022,231.274994,harvested
314,83663,dude,4626,540.277832,226.845108,ate_food
315,83896,building,4857,1003.033691,227.32164,dude_entered
316,83897,dude,1259,1001.624268,198.546432,entered_building
317,83914,building,5609,619.033691,227.32164,dude_entered
318,83914,dude,4626,542.111145,226.856201,entered_building
319,85248,tree,9186,-57.307503,739.21698,spawned
320,85283,tree,9242,-162.307495,519.21698,spawned
321,85298,tree,9296,12.692497,574.21698,spawned
322,85299,tree,9325,-22.307503,409.21698,spawned
323,85332,tree,9377,-22.307495,739.21698,spawned
324,85348,tree,9387,741.109009,-254.598099,spawned
325,87514,building,8266,619.033691,341.321655,dude_entered
326,87514,dude,6955,706.634644,252.474808,entered_building
327,88346,building,7692,427.033691,227.32164,dude_entered
328,88347,dude,6290,543.151245,173.84256,entered_building
329,88681,food,5459,497.222992,231.274994,harvested
330,88681,dude,1266,518.621521,210.580612,ate_food
331,90248,plant,9786,512.223022,276.274994,spawned
332,90266,plant,9820,512.223022,291.274994,spawned
333,90281,tree,9867,-57.307503,629.21698,spawned
334,90282,tree,9876,-127.307503,519.21698,spawned
335,90296,building,3477,811.033691,227.32164,dude_entered
336,90296,dude,1266,694.332458,220.640305,entered_building
337,90298,tree,9916,-22.307503,629.21698,spawned
338,90314,food,9978,512.223022,216.274994,spawned
339,90314,tree,9983,-267.307495,574.21698,spawned
340,90314,tree,9992,47.692497,574.21698,spawned
341,90315,tree,9997,-22.307503,354.21698,spawned
342,90330,tree,10004,636.109009,-199.598099,spawned
343,90331,tree,10017,-22.307495,849.21698,spawned
344,95283,tree,10943,-57.307503,464.21698,spawned
345,95300,tree,11017,-162.307495,464.21698,spawned
346,95301,tree,11022,-57.307503,684.21698,spawned
347,95316,tree,11060,12.692497,519.21698,spawned
348,95317,tree,11069,-57.307503,409.21698,spawned
349,95330,tree,11091,12.692505,794.21698,spawned
350,95331,tree,11104,-57.307503,354.21698,spawned
351,95347,tree,11110,671.109009,-144.598099,spawned
352,95348,tree,11115,706.109009,-199.598099,spawned
353,95349,tree,11120,12.692505,739.21698,spawned
354,95349,tree,11125,601.109009,-199.598099,spawned
355,100248,plant,11702,482.222992,276.274994,spawned
356,100266,plant,11741,482.222992,291.274994,spawned
357,100267,food,11754,512.223022,276.274994,spawned
358,100282,food,11810,512.223022,291.274994,spawned
359,100298,tree,11878,-197.307495,519.21698,spawned
360,100299,tree,11903,-127.307503,464.21698,spawned
361,100300,tree,11908,-162.307495,409.21698,spawned
362,100314,tree,11966,-92.307503,409.21698,spawned
363,100332,plant,11989,512.223022,201.274994,spawned
364,100333,tree,11998,82.692497,574.21698,spawned
365,100334,tree,12003,12.692497,354.21698,spawned
366,100334,tree,12012,-57.307503,299.21698,spawned
367,100347,tree,12026,-22.307495,684.21698,spawned
368,100347,tree,12039,671.109009,-89.598099,spawned
369,100348,tree,12048,12.692505,684.21698,spawned
370,100348,tree,12053,601.109009,-254.598099,spawned
371,100363,tree,12059,741.109009,-199.598099,spawned
372,105299,tree,12638,12.692497,409.21698,spawned
373,105300,tree,12643,12.692497,629.21698,spawned
374,105302,tree,12664,-162.307495,354.21698,spawned
375,105315,tree,12694,-232.307495,519.21698,spawned
376,105315,tree,12699,47.692497,464.21698,spawned
377,105316,tree,12716,47.692497,519.21698,spawned
378,105316,tree,12725,-92.307503,464.21698,spawned
379,105331,tree,12755,12.692505,849.21698,spawned
380,105331,tree,12764,82.692497,629.21698,spawned
381,105332,tree,12769,12.692497,299.21698,spawned
382,105332,tree,12774,-22.307503,299.21698,spawned
383,105350,tree,12804,601.109009,-144.598099,spawned
384,105350,tree,12813,636.109009,-89.598099,spawned
385,105351,tree,12818,47.692505,684.21698,spawned
386,110264,building,3477,811.033691,227.32164,dude_exited
387,110265,building,3477,811.033691,227.32164,destroyed
388,110269,food,13257,482.222992,276.274994,spawned
389,110281,building,3477,811.033691,227.32164,destroyed
390,110284,food,13308,482.222992,291.274994,spawned
391,110284,plant,13313,512.223022,261.274994,spawned
392,110318,tree,13456,-197.307495,464.21698,spawned
393,110319,tree,13477,-162.307495,299.21698,spawned
394,110331,plant,13499,527.223022,216.274994,spawned
395,110332,tree,13504,-267.307495,519.21698,spawned
396,110332,tree,13529,-232.307495,464.21698,spawned
397,110333,tree,13534,82.692497,464.21698,spawned
398,110352,tree,13570,636.109009,-144.598099,spawned
399,110353,food,13587,512.223022,201.274994,spawned
400,110354,tree,13600,-92.307503,299.21698,spawned
401,110354,tree,13613,47.692497,299.21698,spawned
402,110355,tree,13618,-22.307503,244.21698,spawned
403,110367,tree,13653,671.109009,-34.598099,spawned
404,110368,tree,13662,566.109009,-254.598099,spawned
405,110368,tree,13671,601.109009,-89.598099,spawned
406,110369,tree,13676,82.692505,684.21698,spawned
407,110381,tree,13688,776.109009,-199.598099,spawned
408,114615,dude,1266,512.006897,-144.262039,gathered_building_materials
409,115317,tree,14936,-127.307495,409.21698,spawned
410,115318,tree,14949,-197.307495,354.21698,spawned
411,115320,tree,14958,-197.307495,299.21698,spawned
412,115331,tree,15024,-267.307495,464.21698,spawned
413,115332,tree,15029,82.692497,409.21698,spawned
414,115349,tree,15063,82.692497,519.21698,spawned
415,115349,tree,15072,-57.307503,244.21698,spawned
416,115350,tree,15077,47.692505,849.21698,spawned
417,115350,tree,15082,47.692497,629.21698,spawned
418,115351,tree,15087,12.692497,244.21698,spawned
419,115351,tree,15100,-127.307503,299.21698,spawned
420,115352,tree,15105,82.692497,299.21698,spawned
421,115364,tree,15131,566.109009,-199.598099,spawned
422,115364,tree,15156,636.109009,-34.598099,spawned
423,115365,tree,15165,671.109009,20.401901,spawned
424,115365,tree,15170,531.109009,-254.598099,spawned
425,115365,tree,15175,601.109009,-34.598099,spawned
426,115366,tree,15180,117.692505,684.21698,spawned
427,115381,tree,15191,776.109009,-254.598099,spawned
428,117246,building,4857,1003.033691,227.32164,dude_exited
429,117246,building,5609,619.033691,227.32164,dude_exited
430,117248,building,7692,427.033691,227.32164,dude_exited
431,117248,building,8266,619.033691,341.321655,dude_exited
432,117265,building,15335,235.033691,227.32164,spawned
433,117266,dude,1266,447.433655,138.115509,spawned_building
434,119282,tree,15165,671.109009,20.401901,harvested
435,119284,dude,6290,652.374023,42.690216,harvested_resource_tree
436,120266,plant,15885,497.222992,306.274994,spawned
437,120267,plant,15898,467.222992,276.274994,spawned
438,120281,plant,15948,527.223022,276.274994,spawned
439,120282,food,15957,512.223022,261.274994,spawned
440,120302,plant,16043,512.223022,306.274994,spawned
441,120315,tree,16109,-197.307495,409.21698,spawned
442,120316,tree,16114,47.692497,409.21698,spawned
443,120316,tree,16135,-127.307495,354.21698,spawned
444,120317,tree,16140,-232.307495,354.21698,spawned
445,120331,tree,16190,-92.307503,354.21698,spawned
446,120332,food,16211,527.223022,216.274994,spawned
447,120351,tree,16281,117.692497,629.21698,spawned
448,120352,plant,16298,512.223022,186.274994,spawned
449,120353,tree,16319,-92.307503,244.21698,spawned
450,120354,tree,16340,82.692497,354.21698,spawned
451,120365,tree,16370,706.109009,-89.598099,spawned
452,120365,tree,16395,671.109009,20.401901,spawned
453,120366,tree,16408,82.692505,739.21698,spawned
454,120366,tree,16417,636.109009,20.401901,spawned
455,120382,tree,16440,811.109009,-199.598099,spawned
456,120513,tree,13653,671.109009,-34.598099,harvested
457,120515,dude,4626,665.62323,-6.397271,harvested_resource_tree
458,120532,dude,4626,665.62323,-6.397271,spawned_depot
459,120565,dude,4626,665.62323,-6.397271,deposited_resource_wood
460,121297,tree,16395,671.109009,20.401901,harvested
461,121298,dude,4626,665.62323,-6.397271,harvested_resource_tree
462,121332,dude,4626,665.62323,-6.397271,deposited_resource_wood
463,121480,food,16211,527.223022,216.274994,harvested
464,121480,dude,1259,555.523865,212.857407,ate_food
465,121766,dude,6290,917.39917,-15.481712,deposited_resource_wood
466,121830,tree,16417,636.109009,20.401901,harvested
467,121831,dude,4626,657.479431,0.997309,harvested_resource_tree
468,121865,dude,4626,657.479431,0.997309,deposited_resource_wood
469,122381,tree,15156,636.109009,-34.598099,harvested
470,122383,dude,4626,650.873779,-10.005383,harvested_resource_tree
471,122416,dude,4626,650.873779,-10.005383,deposited_resource_wood
472,122830,tree,15175,601.109009,-34.598099,harvested
473,122831,dude,6955,626.899048,-20.77454,harvested_resource_tree
474,123213,quarry,1277,1013.419983,-42.638901,harvested
475,123214,dude,1266,986.209595,-33.869587,harvested_resource_quarry
476,123947,tree,12813,636.109009,-89.598099,harvested
477,123947,dude,4626,632.70282,-61.418522,harvested_resource_tree
478,123982,dude,4626,633.644104,-59.845287,deposited_resource_wood
479,124147,tree,16440,811.109009,-199.598099,harvested
480,124148,dude,6290,826.231079,-173.892807,harvested_resource_tree
481,124381,tree,13671,601.109009,-89.598099,harvested
482,124382,dude,4626,622.537781,-69.545944,harvested_resource_tree
483,124415,dude,4626,623.571045,-68.031525,deposited_resource_wood
484,124931,tree,12039,671.109009,-89.598099,harvested
485,124932,dude,1259,644.502686,-79.17009,harvested_resource_tree
486,124947,dude,1259,644.502686,-79.17009,spawned_depot
487,124982,dude,1259,644.502686,-79.17009,deposited_resource_wood
488,125317,tree,18065,-232.307495,299.21698,spawned
489,125331,tree,18144,-267.307495,409.21698,spawned
490,125348,tree,18227,47.692497,244.21698,spawned
491,125349,tree,18252,12.692497,189.21698,spawned
492,125350,tree,18265,152.692505,629.21698,spawned
493,125350,tree,18270,-127.307503,244.21698,spawned
494,125351,tree,18275,47.692497,354.21698,spawned
495,125363,tree,18290,671.109009,-89.598099,spawned
496,125365,tree,18319,566.109009,-144.598099,spawned
497,125365,tree,18324,47.692505,739.21698,spawned
498,125366,tree,18345,152.692505,684.21698,spawned
499,125366,tree,18350,706.109009,-34.598099,spawned
500,125367,tree,18355,117.692505,739.21698,spawned
501,125380,tree,18370,811.109009,-199.598099,spawned
502,125381,tree,18375,811.109009,-254.598099,spawned
503,125414,tree,16370,706.109009,-89.598099,harvested
504,125416,dude,4626,678.364502,-83.626785,harvested_resource_tree
