time,is_night,tree_spawn_rate,tree_health,food_spawn_rate,food_health,plant_growth_rate,dude_speed,dude_max_hunger,dude_lifespan,wraith_speed,quarry_health,building_max_health,tree_population,dude_population,food_population,plant_population,building_population
31500,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,8,2,2,1,1
31650,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
31850,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
31900,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
31950,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
32050,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
32250,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
32550,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
32600,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
32700,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
32750,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
32900,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
32950,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
33000,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
33050,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
33170,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
33620,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
33670,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
33820,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
33870,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
34020,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
34120,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
34170,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
34220,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
34320,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
34370,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
34670,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
35170,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
35220,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
35270,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
35420,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
35520,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
35670,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
35870,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
36070,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
36120,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
36170,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
36320,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,12,2,2,1,1
36820,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
36920,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
37170,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
37220,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
37370,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
37420,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
37470,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
37570,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
37620,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
37770,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
37870,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
37920,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
38470,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
38970,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
39020,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
39070,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
39120,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
39420,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
39570,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
39620,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
39670,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
39670,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
39700,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
39820,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,2,2,1,1
40030,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,2,1,1
40080,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,2,1,1
40130,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,2,1,1
40180,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,2,1,1
40320,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,3,1,1
40470,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,3,1,1
40570,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,3,1,1
40720,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,3,1,1
40770,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,3,1,1
40920,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,3,1,1
41120,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,3,1,1
41270,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,3,1,1
41520,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,19,3,3,1,1
41920,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,27,3,3,1,1
42020,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,27,3,3,1,1
42070,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,27,3,3,1,1
42120,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,27,3,3,1,1
42170,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,27,3,3,1,1
42220,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,27,3,3,1,1
42920,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,27,3,3,1,1
43020,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,27,3,3,1,1
43840,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,26,3,2,1,1
43940,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,26,3,2,1,1
44040,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,26,3,2,1,1
44090,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,26,3,2,1,1
44190,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,25,3,2,1,1
44240,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,25,3,2,1,1
44340,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,25,3,2,1,1
44890,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,25,3,2,1,1
44940,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,25,3,2,1,1
44990,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,25,3,1,1,1
45190,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,25,3,1,1,2
45240,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,24,3,1,1,2
45390,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,24,3,1,1,2
45440,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,24,3,1,1,2
45540,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,24,3,1,1,2
45690,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,24,3,1,1,2
45940,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,24,3,1,1,2
46040,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,24,3,1,1,2
46090,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,24,3,1,1,2
46290,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,23,3,1,1,2
46440,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,23,3,1,1,2
46640,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,23,3,1,1,2
46690,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,23,3,1,1,2
46740,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,23,3,1,1,2
46940,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,23,3,1,1,2
47040,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,22,3,1,1,2
47090,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,22,3,1,1,2
47590,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
48040,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
48260,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
48310,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
48360,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
48410,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
48510,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
48660,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
48710,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
48760,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
48810,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
48910,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
49010,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
49160,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
49360,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
49410,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
49560,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
49760,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
49810,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
49960,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
50160,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
50210,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
50310,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,1,1,2
50410,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,2
50510,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
50660,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
50710,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
50760,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
50810,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
50960,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
51210,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
51310,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
51410,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
51510,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
51760,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
51910,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
52010,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
52060,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
52310,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,31,3,2,1,3
52510,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
52560,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
52610,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
52760,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
52860,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
52910,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
52960,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
53010,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
53160,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
54160,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
54910,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
54960,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
55110,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
56710,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
56810,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
57210,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,41,3,2,1,3
58060,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,53,3,2,1,3
58110,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,53,3,2,1,3
58250,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,53,3,2,1,3
58300,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,53,3,2,1,3
58350,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,53,3,2,1,3
58400,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,53,3,2,1,3
58550,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,53,3,2,1,3
58600,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,53,3,2,1,3
58650,False,5.2,50,10,20,10,110,5000,10000,80,80,5000,53,3,2,1,3
