id,time,entity_type,entity_id,pos_x,pos_y,event_type
1,802,tree,1242,531.109009,-34.598099,spawned
2,802,tree,1246,-92.307503,739.21698,spawned
3,804,tree,1250,835.853027,221.059006,spawned
4,804,tree,1254,-70.759804,219.770004,spawned
5,804,dude,1258,232,189,created
6,805,dude,1265,821.757019,303.123993,created
7,805,plant,1272,497.222992,261.274994,spawned
8,2948,tree,1250,835.853027,221.059006,gathered
9,2949,dude,1265,830.785828,250.560516,gathered_resource_tree
10,2965,dude,1265,830.785828,250.560516,created_depot
11,3000,dude,1265,830.785828,250.560516,deposited_resource_wood
12,4899,tree,1254,-70.759804,219.770004,gathered
13,4900,dude,1258,-41.590855,216.805481,gathered_resource_tree
14,4914,dude,1258,-41.590855,216.805481,created_depot
15,4951,dude,1258,-41.590855,216.805481,deposited_resource_wood
16,6646,tree,1915,566.109009,-34.598099,spawned
17,6647,tree,1920,-57.307503,739.21698,spawned
18,7462,tree,1242,531.109009,-34.598099,gathered
19,7464,dude,1265,551.877014,-14.835953,gathered_resource_tree
20,10211,tree,1920,-57.307503,739.21698,gathered
21,10212,dude,1258,-57.367565,709.345642,gathered_resource_tree
22,10561,dude,1265,775.245544,197.710831,deposited_resource_wood
23,11648,tree,2344,-57.307503,739.21698,spawned
24,11665,tree,2350,566.109009,20.401901,spawned
25,13631,tree,2350,566.109009,20.401901,gathered
26,13632,dude,1265,589.898926,37.235443,gathered_resource_tree
27,14482,dude,1258,-43.7612,284.562531,deposited_resource_wood
28,16099,dude,1265,773.316956,199.666168,deposited_resource_wood
29,16651,tree,2666,-92.307503,684.21698,spawned
30,16651,food,2671,497.222992,261.274994,spawned
31,16651,tree,2676,-57.307503,684.21698,spawned
32,16667,tree,2682,566.109009,-89.598099,spawned
33,18533,tree,2676,-57.307503,684.21698,gathered
34,18534,dude,1258,-56.152386,654.349792,gathered_resource_tree
35,19601,tree,1915,566.109009,-34.598099,gathered
36,19603,dude,1265,585.606262,-12.583398,gathered_resource_tree
37,21655,tree,2998,-57.307503,684.21698,spawned
38,21671,tree,3008,566.109009,-34.598099,spawned
39,22255,dude,1258,-43.845528,284.552704,deposited_resource_wood
40,22438,dude,1265,777.618164,193.495911,deposited_resource_wood
41,25920,tree,3008,566.109009,-34.598099,gathered
42,25925,dude,1265,586.10144,-13.03898,gathered_resource_tree
43,26304,tree,2998,-57.307503,684.21698,gathered
44,26305,dude,1258,-56.301205,654.340393,gathered_resource_tree
45,26656,tree,3336,-57.307503,684.21698,spawned
46,26659,plant,3352,512.223022,261.274994,spawned
47,26672,tree,3358,601.109009,-89.598099,spawned
48,28756,dude,1265,777.723572,193.397339,deposited_resource_wood
49,30024,dude,1258,-43.868515,284.552673,deposited_resource_wood
50,30423,dude,1265,810.606079,228.821182,gathered_building_materials
51,30439,building,3598,810.606079,228.821182,created
52,30440,dude,1265,810.606079,228.821182,created_building
53,31659,tree,3688,-92.307503,629.21698,spawned
54,31659,tree,3693,-22.307503,684.21698,spawned
55,31675,tree,3703,601.109009,-144.598099,spawned
56,33558,tree,3688,-92.307503,629.21698,gathered
57,33560,dude,1258,-85.506775,600.263855,gathered_resource_tree
58,34625,quarry,1276,1013.419983,-42.638901,gathered
59,34627,dude,1265,996.149292,-19.522198,gathered_resource_quarry
60,34641,dude,1265,996.149292,-19.522198,created_depot
61,34676,dude,1265,996.149292,-19.522198,deposited_resource_rock
62,36025,quarry,1276,1013.419983,-42.638901,gathered
63,36027,dude,1265,996.149292,-19.522198,gathered_resource_quarry
64,36059,dude,1265,996.149292,-19.522198,deposited_resource_rock
65,36660,tree,4034,-22.307503,739.21698,spawned
66,36661,plant,4046,497.222992,246.274994,spawned
67,36677,tree,4060,566.109009,-34.598099,spawned
68,36677,tree,4065,601.109009,-34.598099,spawned
69,36761,dude,1258,-49.286133,283.997498,deposited_resource_wood
70,37409,quarry,1276,1013.419983,-42.638901,gathered
71,37410,dude,1265,996.149292,-19.522198,gathered_resource_quarry
72,37443,dude,1265,996.149292,-19.522198,deposited_resource_rock
73,38426,dude,1258,-44.924438,245.912979,gathered_building_materials
74,38792,quarry,1276,1013.419983,-42.638901,gathered
75,38793,dude,1265,996.149292,-19.522198,gathered_resource_quarry
76,38827,dude,1265,996.149292,-19.522198,deposited_resource_rock
77,40176,quarry,1276,1013.419983,-42.638901,gathered
78,40177,dude,1265,996.149292,-19.522198,gathered_resource_quarry
79,40210,dude,1265,996.149292,-19.522198,deposited_resource_rock
80,41656,food,4418,512.223022,261.274994,spawned
81,41673,tree,4440,601.109009,-199.598099,spawned
82,41673,tree,4445,531.109009,-34.598099,spawned
83,41872,dude,1265,996.149292,-19.522198,gathered_upgrade_materials
84,43756,food,2671,497.222992,261.274994,gathered
85,43757,dude,1258,470.506134,248.414246,ate_food
86,46024,building,4718,1002.606079,228.821182,created
87,46024,dude,1258,695.130615,235.473724,created_building
88,46664,tree,4765,-92.307503,794.21698,spawned
89,46666,tree,4774,-92.307503,629.21698,spawned
90,46667,tree,4783,12.692497,684.21698,spawned
91,46667,tree,4788,-22.307503,794.21698,spawned
92,46680,tree,4794,531.109009,-89.598099,spawned
93,46681,tree,4803,636.109009,-144.598099,spawned
94,46682,tree,4812,601.109009,20.401901,spawned
95,46682,tree,4817,566.109009,-199.598099,spawned
96,47479,food,4418,512.223022,261.274994,gathered
97,47479,dude,1265,539.854858,249.820129,ate_food
98,49046,dude,1265,694.391296,237.834686,upgraded_building
99,50052,dude,5035,810.606079,228.821182,created
100,50996,quarry,1276,1013.419983,-42.638901,gathered
101,50997,dude,1258,991.104004,-23.044764,gathered_resource_quarry
102,51013,dude,1258,991.104004,-23.044764,created_depot
103,51046,dude,1258,991.104004,-23.044764,deposited_resource_rock
104,51651,tree,5156,-57.307503,794.21698,spawned
105,51652,tree,5165,-57.307503,629.21698,spawned
106,51667,food,5187,497.222992,246.274994,spawned
107,51668,tree,5192,-127.307503,794.21698,spawned
108,51668,tree,5197,-127.307503,629.21698,spawned
109,51668,tree,5202,12.692497,739.21698,spawned
110,51684,tree,5220,636.109009,-34.598099,spawned
111,51685,tree,5237,636.109009,-89.598099,spawned
112,51685,tree,5242,601.109009,75.401901,spawned
113,51685,tree,5247,566.109009,-144.598099,spawned
114,52401,quarry,1276,1013.419983,-42.638901,gathered
115,52402,dude,1258,991.104004,-23.044764,gathered_resource_quarry
116,52434,dude,1258,991.104004,-23.044764,deposited_resource_rock
117,52918,tree,5242,601.109009,75.401901,gathered
118,52919,dude,5035,628.847839,86.295769,gathered_resource_tree
119,52933,dude,5035,628.847839,86.295769,created_depot
120,52969,dude,5035,628.847839,86.295769,deposited_resource_wood
121,53784,quarry,1276,1013.419983,-42.638901,gathered
122,53786,dude,1258,991.104004,-23.044764,gathered_resource_quarry
123,53818,dude,1258,991.104004,-23.044764,deposited_resource_rock
124,54121,tree,4812,601.109009,20.401901,gathered
125,54123,dude,5035,612.68158,47.893013,gathered_resource_tree
126,54152,dude,5035,613.328247,49.429119,deposited_resource_wood
127,55166,quarry,1276,1013.419983,-42.638901,gathered
128,55167,dude,1258,991.104004,-23.044764,gathered_resource_quarry
129,55201,dude,1258,991.104004,-23.044764,deposited_resource_rock
130,55483,tree,4065,601.109009,-34.598099,gathered
131,55484,dude,5035,605.54895,-5.071468,gathered_resource_tree
132,55652,dude,5035,609.255188,9.463396,deposited_resource_wood
133,56544,quarry,1276,1013.419983,-42.638901,gathered
134,56545,dude,1258,991.104004,-23.044764,gathered_resource_quarry
135,56580,dude,1258,991.104004,-23.044764,deposited_resource_rock
136,56580,tree,5220,636.109009,-34.598099,gathered
137,56581,dude,5035,621.3573,-9.115359,gathered_resource_tree
138,56664,tree,5662,12.692497,629.21698,spawned
139,56665,tree,5667,-22.307503,849.21698,spawned
140,56666,tree,5672,-127.307503,739.21698,spawned
141,56667,tree,5677,-127.307503,574.21698,spawned
142,56668,tree,5682,47.692497,739.21698,spawned
143,56678,tree,5696,636.109009,-199.598099,spawned
144,56679,tree,5705,496.109009,-89.598099,spawned
145,56679,tree,5714,566.109009,-254.598099,spawned
146,56680,tree,5719,636.109009,-34.598099,spawned
147,56762,dude,5035,622.661621,7.500182,deposited_resource_wood
148,57661,tree,5719,636.109009,-34.598099,gathered
149,57663,dude,5035,627.644348,-6.782958,gathered_resource_tree
150,57813,dude,5035,627.816711,6.549262,deposited_resource_wood
151,58244,dude,1258,991.104004,-23.044764,gathered_upgrade_materials
152,59478,dude,5035,628.463074,56.545071,gathered_building_materials
153,59879,dude,1258,998.47998,138.453644,upgraded_building
154,60746,building,5988,618.606079,228.821182,created
155,60746,dude,5035,719.278198,142.439758,created_building
156,60878,dude,6008,1002.606079,228.821182,created
157,61669,tree,6096,-22.307503,629.21698,spawned
158,61671,tree,6109,-92.307503,574.21698,spawned
159,61672,tree,6118,12.692497,794.21698,spawned
160,61677,plant,6134,497.222992,261.274994,spawned
161,61686,tree,6156,566.109009,20.401901,spawned
162,61686,tree,6165,531.109009,20.401901,spawned
163,61687,tree,6182,636.109009,-34.598099,spawned
164,61687,tree,6187,531.109009,-144.598099,spawned
165,61687,tree,6192,47.692497,629.21698,spawned
166,61688,tree,6201,-162.307495,739.21698,spawned
167,61688,tree,6210,47.692497,684.21698,spawned
168,61701,tree,6220,461.109009,-89.598099,spawned
169,64985,quarry,1276,1013.419983,-42.638901,gathered
170,64986,dude,5035,989.129395,-27.197262,gathered_resource_quarry
171,65002,dude,5035,989.129395,-27.197262,created_depot
172,65036,dude,5035,989.129395,-27.197262,deposited_resource_rock
173,65683,tree,6182,636.109009,-34.598099,gathered
174,65684,dude,6008,659.53064,-18.474895,gathered_resource_tree
175,65700,dude,6008,659.53064,-18.474895,created_depot
176,65736,dude,6008,659.53064,-18.474895,deposited_resource_wood
177,66385,quarry,1276,1013.419983,-42.638901,gathered
178,66386,dude,5035,989.129395,-27.197262,gathered_resource_quarry
179,66426,dude,5035,989.129395,-27.197262,deposited_resource_rock
180,66685,tree,6642,-162.307495,794.21698,spawned
181,66685,tree,6647,-127.307503,684.21698,spawned
182,66688,tree,6672,82.692497,739.21698,spawned
183,66688,tree,6677,-22.307503,574.21698,spawned
184,66688,tree,6686,12.692497,849.21698,spawned
185,66699,tree,6692,671.109009,-89.598099,spawned
186,66700,tree,6705,496.109009,-34.598099,spawned
187,66700,tree,6710,601.109009,-254.598099,spawned
188,66701,tree,6715,601.109009,20.401901,spawned
189,66701,tree,6720,531.109009,75.401901,spawned
190,66701,tree,6725,531.109009,-199.598099,spawned
191,66702,tree,6734,-197.307495,739.21698,spawned
192,66933,tree,5237,636.109009,-89.598099,gathered
193,66935,dude,6008,645.455505,-61.216908,gathered_resource_tree
194,66967,dude,6008,645.976807,-59.633865,deposited_resource_wood
195,67766,quarry,1276,1013.419983,-42.638901,gathered
196,67768,dude,5035,989.129395,-27.197262,gathered_resource_quarry
197,67800,dude,5035,989.129395,-27.197262,deposited_resource_rock
198,67816,tree,6692,671.109009,-89.598099,gathered
199,67817,dude,6008,653.674133,-67.249443,gathered_resource_tree
200,67851,dude,6008,653.872803,-65.594666,deposited_resource_wood
201,68699,tree,3358,601.109009,-89.598099,gathered
202,68700,dude,6008,627.072571,-77.019653,gathered_resource_tree
203,68735,dude,6008,627.880676,-75.562019,deposited_resource_wood
204,69149,quarry,1276,1013.419983,-42.638901,gathered
205,69150,dude,5035,989.129395,-27.197262,gathered_resource_quarry
206,69183,dude,5035,989.129395,-27.197262,deposited_resource_rock
207,69617,tree,2682,566.109009,-89.598099,gathered
208,69618,dude,6008,594.715027,-82.515793,gathered_resource_tree
209,69768,dude,6008,604.199402,-73.144577,deposited_resource_wood
210,70533,quarry,1276,1013.419983,-42.638901,gathered
211,70535,dude,5035,989.129395,-27.197262,gathered_resource_quarry
212,70567,dude,5035,989.129395,-27.197262,deposited_resource_rock
213,71433,dude,6008,638.581116,-39.17392,gathered_building_materials
214,71685,tree,7151,601.109009,-89.598099,spawned
215,71687,tree,7172,671.109009,-144.598099,spawned
216,71688,plant,7184,497.222992,231.274994,spawned
217,71690,tree,7213,-127.307503,519.21698,spawned
218,71691,tree,7230,47.692497,794.21698,spawned
219,71703,tree,7240,671.109009,-199.598099,spawned
220,71704,tree,7269,-162.307495,684.21698,spawned
221,71705,tree,7286,82.692497,794.21698,spawned
222,71706,tree,7291,12.692497,574.21698,spawned
223,71719,tree,7305,496.109009,20.401901,spawned
224,71720,tree,7310,636.109009,-254.598099,spawned
225,71720,tree,7315,601.109009,75.401901,spawned
226,71721,tree,7324,531.109009,-254.598099,spawned
227,71722,tree,7329,-197.307495,684.21698,spawned
228,72235,dude,5035,989.129395,-27.197262,gathered_upgrade_materials
229,73237,building,7426,426.606079,228.821182,created
230,73237,dude,6008,625.325195,138.666138,created_building
231,74819,tree,7315,601.109009,75.401901,gathered
232,74820,dude,1265,623.365051,94.690155,gathered_resource_tree
233,74835,dude,1265,623.365051,94.690155,created_depot
234,74870,dude,1265,623.365051,94.690155,deposited_resource_wood
235,75436,dude,5035,727.235474,153.762711,upgraded_building
236,76085,tree,6715,601.109009,20.401901,gathered
237,76087,dude,1265,609.493774,48.389946,gathered_resource_tree
238,76119,dude,1265,609.972107,49.9865,deposited_resource_wood
239,76443,dude,7651,618.606079,228.821182,created
240,76668,tree,7698,-92.307503,849.21698,spawned
241,76669,tree,7715,-57.307503,849.21698,spawned
242,76670,tree,7720,-57.307503,574.21698,spawned
243,76686,tree,7730,566.109009,-89.598099,spawned
244,76688,tree,7759,-162.307495,629.21698,spawned
245,76689,food,7800,497.222992,261.274994,spawned
246,76690,tree,7805,-197.307495,794.21698,spawned
247,76691,tree,7814,82.692497,684.21698,spawned
248,76691,tree,7823,47.692497,849.21698,spawned
249,76691,tree,7828,601.109009,-34.598099,spawned
250,76692,tree,7833,671.109009,-89.598099,spawned
251,76692,tree,7838,-92.307503,519.21698,spawned
252,76704,tree,7872,496.109009,-144.598099,spawned
253,76704,tree,7889,461.109009,-34.598099,spawned
254,76705,tree,7898,531.109009,130.401901,spawned
255,76705,tree,7903,496.109009,-199.598099,spawned
256,76705,tree,7908,-232.307495,739.21698,spawned
257,76706,tree,7925,47.692497,574.21698,spawned
258,76719,tree,7935,461.109009,20.401901,spawned
259,76719,tree,7944,496.109009,-254.598099,spawned
260,76720,tree,7949,-197.307495,629.21698,spawned
261,76968,tree,6156,566.109009,20.401901,gathered
262,76969,dude,1265,590.000305,37.202503,gathered_resource_tree
263,77002,dude,1265,590.836914,38.643982,deposited_resource_wood
264,77885,tree,6165,531.109009,20.401901,gathered
265,77887,dude,1265,558.38678,29.267345,gathered_resource_tree
266,78052,dude,1265,568.957275,39.910042,deposited_resource_wood
267,78086,tree,7898,531.109009,130.401901,gathered
268,78087,dude,7651,551.662048,151.051666,gathered_resource_tree
269,78103,dude,7651,551.662048,151.051666,created_depot
270,78136,dude,7651,551.662048,151.051666,deposited_resource_wood
271,78269,quarry,1276,1013.419983,-42.638901,gathered
272,78270,dude,6008,987.03241,-30.202143,gathered_resource_quarry
273,78286,dude,6008,987.03241,-30.202143,created_depot
274,78319,dude,6008,987.03241,-30.202143,deposited_resource_rock
275,78718,tree,6720,531.109009,75.401901,gathered
276,78720,dude,7651,538.553101,102.800751,gathered_resource_tree
277,78753,dude,7651,538.990051,104.409119,deposited_resource_wood
278,79502,tree,7305,496.109009,20.401901,gathered
279,79503,dude,1265,520.305298,35.860901,gathered_resource_tree
280,79669,quarry,1276,1013.419983,-42.638901,gathered
281,79671,dude,6008,987.03241,-30.202143,gathered_resource_quarry
282,79704,dude,6008,987.03241,-30.202143,deposited_resource_rock
283,79953,dude,1265,557.938965,57.343155,deposited_resource_wood
284,80352,tree,7935,461.109009,20.401901,gathered
285,80352,dude,7651,487.348907,34.620735,gathered_resource_tree
286,80920,dude,7651,513.941895,82.764275,deposited_resource_wood
287,81052,quarry,1276,1013.419983,-42.638901,gathered
288,81054,dude,6008,987.03241,-30.202143,gathered_resource_quarry
289,81087,dude,6008,987.03241,-30.202143,deposited_resource_rock
290,81352,tree,4060,566.109009,-34.598099,gathered
291,81354,dude,1265,563.964172,-4.998307,gathered_resource_tree
292,81709,tree,8554,671.109009,-254.598099,spawned
293,81709,tree,8563,117.692497,794.21698,spawned
294,81710,tree,8580,-232.307495,794.21698,spawned
295,81710,tree,8593,566.109009,-34.598099,spawned
296,81711,tree,8598,636.109009,-89.598099,spawned
297,81711,tree,8603,-57.307503,519.21698,spawned
298,81724,tree,8609,426.109009,-89.598099,spawned
299,81725,tree,8626,461.109009,-144.598099,spawned
300,81725,tree,8635,461.109009,-199.598099,spawned
301,81758,dude,1265,583.586609,27.932205,deposited_resource_wood
302,82441,quarry,1276,1013.419983,-42.638901,gathered
303,82443,dude,6008,987.03241,-30.202143,gathered_resource_quarry
304,82475,dude,6008,987.03241,-30.202143,deposited_resource_rock
305,82591,tree,4445,531.109009,-34.598099,gathered
306,82593,dude,7651,527.024963,-4.935588,gathered_resource_tree
307,82873,tree,7828,601.109009,-34.598099,gathered
308,82874,dude,1265,593.686523,-6.117547,gathered_resource_tree
309,83158,dude,1265,601.217773,19.463528,deposited_resource_wood
310,83392,dude,7651,539.245422,72.438576,deposited_resource_wood
311,83823,quarry,1276,1013.419983,-42.638901,gathered
312,83825,dude,6008,987.03241,-30.202143,gathered_resource_quarry
313,83857,dude,6008,987.03241,-30.202143,deposited_resource_rock
314,84173,tree,8593,566.109009,-34.598099,gathered
315,84174,dude,1265,581.940308,-9.831804,gathered_resource_tree
316,84526,dude,1265,594.221802,21.15653,deposited_resource_wood
317,85141,tree,6705,496.109009,-34.598099,gathered
318,85142,dude,7651,521.246582,-21.386581,gathered_resource_tree
319,85358,building,4718,1002.606079,228.821182,dude_entered
320,85358,dude,1258,1001.292664,200.056137,entered_building
321,85360,building,5988,618.606079,228.821182,dude_entered
322,85361,dude,5035,642.221924,212.503586,entered_building
323,86126,dude,7651,538.03717,73.810471,deposited_resource_wood
324,86681,tree,9065,-127.307503,849.21698,spawned
325,86697,tree,9143,496.109009,-34.598099,spawned
326,86699,tree,9188,601.109009,-34.598099,spawned
327,86699,food,9197,497.222992,231.274994,spawned
328,86701,tree,9233,82.692497,849.21698,spawned
329,86713,tree,9291,-232.307495,684.21698,spawned
330,86714,tree,9304,152.692505,794.21698,spawned
331,86714,tree,9317,-22.307503,519.21698,spawned
332,86729,tree,9339,-232.307495,629.21698,spawned
333,87796,dude,7651,546.722778,123.050278,gathered_building_materials
334,87813,building,3598,810.606079,228.821182,dude_entered
335,87813,dude,1265,744.395081,138.647964,entered_building
336,87997,building,9435,618.606079,342.821167,created
337,87997,dude,7651,557.027893,138.213348,created_building
338,89195,building,9435,618.606079,342.821167,dude_entered
339,89196,dude,7651,591.800659,252.985168,entered_building
340,90230,building,7426,426.606079,228.821182,dude_entered
341,90230,dude,6008,543.759033,174.674988,entered_building
342,91669,tree,9756,-162.307495,574.21698,spawned
343,91683,tree,9790,531.109009,-34.598099,spawned
344,91685,tree,9835,-162.307495,849.21698,spawned
345,91685,tree,9844,117.692497,739.21698,spawned
346,91686,tree,9873,566.109009,-34.598099,spawned
347,91687,tree,9894,706.109009,-89.598099,spawned
348,91704,tree,9964,117.692497,849.21698,spawned
349,91718,tree,10010,-197.307495,574.21698,spawned
350,91719,tree,10015,391.109009,-89.598099,spawned
351,91719,tree,10024,461.109009,-254.598099,spawned
352,96692,tree,10463,-127.307503,464.21698,spawned
353,96710,tree,10619,-197.307495,849.21698,spawned
354,96711,tree,10624,117.692497,684.21698,spawned
355,96711,tree,10633,706.109009,-144.598099,spawned
356,96724,tree,10699,636.109009,-34.598099,spawned
357,96725,tree,10708,-267.307495,684.21698,spawned
358,96725,tree,10713,152.692505,739.21698,spawned
359,96740,tree,10735,426.109009,-34.598099,spawned
360,96741,tree,10748,-232.307495,574.21698,spawned
361,96742,tree,10757,391.109009,-34.598099,spawned
362,101699,tree,11282,82.692497,629.21698,spawned
363,101701,tree,11327,706.109009,-34.598099,spawned
364,101701,tree,11332,-92.307503,464.21698,spawned
365,101747,tree,11388,461.109009,20.401901,spawned
366,101747,tree,11401,47.692497,519.21698,spawned
367,101748,tree,11414,706.109009,-254.598099,spawned
368,101749,tree,11423,-267.307495,794.21698,spawned
369,101751,tree,11472,356.109009,-89.598099,spawned
370,101751,tree,11485,152.692505,684.21698,spawned
371,101752,tree,11490,706.109009,-199.598099,spawned
372,101752,tree,11495,671.109009,-34.598099,spawned
373,101753,tree,11508,426.109009,20.401901,spawned
374,101753,tree,11517,391.109009,20.401901,spawned
375,106703,tree,12086,566.109009,20.401901,spawned
376,106703,tree,12095,-127.307503,409.21698,spawned
377,106705,tree,12104,706.109009,20.401901,spawned
378,106706,tree,12109,-92.307503,409.21698,spawned
379,106716,tree,12163,82.692497,574.21698,spawned
380,106717,tree,12192,187.692505,794.21698,spawned
381,106717,tree,12201,152.692505,849.21698,spawned
382,106733,tree,12239,426.109009,-144.598099,spawned
383,106733,tree,12252,-267.307495,629.21698,spawned
384,106734,tree,12257,-197.307495,519.21698,spawned
385,106734,tree,12266,426.109009,-254.598099,spawned
386,106749,tree,12296,461.109009,75.401901,spawned
387,106750,tree,12301,47.692497,464.21698,spawned
388,106750,tree,12306,741.109009,-254.598099,spawned
389,106750,tree,12311,-267.307495,739.21698,spawned
390,106751,tree,12316,321.109009,-89.598099,spawned
391,106751,tree,12321,152.692505,629.21698,spawned
392,111688,tree,12773,-162.307495,519.21698,spawned
393,111704,tree,12887,531.109009,20.401901,spawned
394,111706,tree,12912,117.692497,629.21698,spawned
395,111706,tree,12917,741.109009,-34.598099,spawned
396,111707,tree,12934,671.109009,20.401901,spawned
397,111720,tree,13012,-57.307503,464.21698,spawned
398,111720,tree,13025,12.692497,519.21698,spawned
399,111722,tree,13050,187.692505,849.21698,spawned
400,111735,tree,13100,391.109009,-144.598099,spawned
401,111736,tree,13117,187.692505,739.21698,spawned
402,111737,tree,13130,-232.307495,519.21698,spawned
403,111737,tree,13135,426.109009,-199.598099,spawned
404,111751,tree,13145,-267.307495,574.21698,spawned
405,111752,tree,13170,356.109009,-144.598099,spawned
406,111753,tree,13191,356.109009,20.401901,spawned
407,111754,tree,13200,82.692497,464.21698,spawned
408,111754,tree,13213,286.109009,-89.598099,spawned
409,113783,building,3598,810.606079,228.821182,dude_exited
410,113784,building,3598,810.606079,228.821182,destroyed
411,113800,building,3598,810.606079,228.821182,destroyed
412,116704,tree,13761,496.109009,20.401901,spawned
413,116707,tree,13817,601.109009,20.401901,spawned
414,116708,tree,13830,-57.307503,409.21698,spawned
415,116709,tree,13843,741.109009,20.401901,spawned
416,116710,tree,13848,636.109009,20.401901,spawned
417,116718,tree,13942,-232.307495,849.21698,spawned
418,116719,tree,13959,222.692505,794.21698,spawned
419,116735,tree,14057,391.109009,-199.598099,spawned
420,116735,tree,14062,187.692505,684.21698,spawned
421,116750,tree,14128,426.109009,75.401901,spawned
422,116751,tree,14133,47.692497,409.21698,spawned
423,116752,tree,14162,356.109009,-34.598099,spawned
424,116752,tree,14167,117.692497,464.21698,spawned
425,116931,food,9197,497.222992,231.274994,gathered
426,116931,dude,1265,519.179749,213.07959,ate_food
427,118748,building,4718,1002.606079,228.821182,dude_exited
428,118748,building,5988,618.606079,228.821182,dude_exited
429,118749,building,7426,426.606079,228.821182,dude_exited
430,118749,building,9435,618.606079,342.821167,dude_exited
431,118765,dude,1265,603.962402,116.738708,gathered_building_materials
432,118998,building,14318,810.606079,228.821182,created
433,118998,dude,1265,606.769592,138.222748,created_building
434,120398,tree,12296,461.109009,75.401901,gathered
435,120399,dude,6008,479.228912,97.728348,gathered_resource_tree
436,121131,tree,13848,636.109009,20.401901,gathered
437,121132,dude,5035,637.0271,49.253128,gathered_resource_tree
438,121148,dude,5035,637.0271,49.253128,created_depot
439,121182,dude,5035,637.0271,49.253128,deposited_resource_wood
440,121711,tree,14807,531.109009,75.401901,spawned
441,121712,tree,14836,776.109009,20.401901,spawned
442,121727,tree,14970,222.692505,739.21698,spawned
443,121741,tree,15068,391.109009,-254.598099,spawned
444,121741,tree,15073,187.692505,629.21698,spawned
445,121756,tree,15115,741.109009,-199.598099,spawned
446,121757,tree,15136,776.109009,-254.598099,spawned
447,121758,tree,15145,321.109009,-34.598099,spawned
448,121760,tree,15174,391.109009,75.401901,spawned
449,121760,tree,15179,12.692497,409.21698,spawned
450,121761,tree,15188,117.692497,409.21698,spawned
451,122036,tree,12934,671.109009,20.401901,gathered
452,122037,dude,5035,648.475952,39.561497,gathered_resource_tree
453,122070,dude,5035,648.475952,39.561497,deposited_resource_wood
454,122902,tree,13817,601.109009,20.401901,gathered
455,122904,dude,5035,628.390381,31.436981,gathered_resource_tree
456,122937,dude,5035,628.390381,31.436981,deposited_resource_wood
457,123686,food,5187,497.222992,246.274994,gathered
458,123686,dude,1258,526.500793,243.338501,ate_food
459,123753,quarry,1276,1013.419983,-42.638901,gathered
460,123754,dude,7651,989.891968,-26.034164,gathered_resource_quarry
461,123770,dude,7651,989.891968,-26.034164,created_depot
462,123787,tree,12086,566.109009,20.401901,gathered
463,123788,dude,5035,595.568115,25.621513,gathered_resource_tree
464,123805,dude,7651,989.891968,-26.034164,deposited_resource_rock
465,123821,dude,5035,597.016052,26.446852,deposited_resource_wood
466,124453,quarry,1276,1013.419983,-42.638901,gathered
467,124455,dude,7651,989.891968,-26.034164,gathered_resource_quarry
468,124488,dude,7651,989.891968,-26.034164,deposited_resource_rock
469,124902,tree,9188,601.109009,-34.598099,gathered
470,124903,dude,5035,599.887512,-6.030722,gathered_resource_tree
471,124920,dude,6008,917.206177,-12.611225,deposited_resource_wood
472,124937,dude,5035,600.816895,-4.647257,deposited_resource_wood
473,125153,quarry,1276,1013.419983,-42.638901,gathered
474,125154,dude,1265,987.081909,-30.811954,gathered_resource_quarry
475,125836,tree,14807,531.109009,75.401901,gathered
476,125837,dude,1258,530.295166,105.056778,gathered_resource_tree
477,125853,dude,1258,530.295166,105.056778,created_depot
478,125886,dude,1258,530.295166,105.056778,deposited_resource_wood
479,126469,quarry,1276,1013.419983,-42.638901,gathered
480,126470,dude,7651,989.891968,-26.034164,gathered_resource_quarry
481,126504,dude,7651,989.891968,-26.034164,deposited_resource_rock
482,126592,tree,14836,776.109009,20.401901,gathered
483,126593,dude,6008,805.230408,13.582484,gathered_resource_tree
484,126699,tree,15833,741.109009,-89.598099,spawned
485,126716,tree,15971,531.109009,75.401901,spawned
486,126717,tree,15988,-22.307503,409.21698,spawned
487,126729,tree,16046,601.109009,-34.598099,spawned
488,126731,tree,16075,12.692497,464.21698,spawned
489,126732,tree,16092,222.692505,684.21698,spawned
490,126744,tree,16110,461.109009,75.401901,spawned
491,126746,tree,16123,-267.307495,849.21698,spawned
492,126748,tree,16160,-197.307495,464.21698,spawned
493,126751,tree,16197,187.692505,574.21698,spawned
494,126762,tree,16239,251.109009,-89.598099,spawned
495,126762,tree,16248,82.692497,409.21698,spawned
496,126763,tree,16257,152.692505,464.21698,spawned
497,126764,tree,16266,776.109009,-199.598099,spawned
498,126764,tree,16275,391.109009,130.401901,spawned
499,126765,tree,16280,12.692497,354.21698,spawned
500,127210,tree,12887,531.109009,20.401901,gathered
501,127211,dude,1258,530.823914,50.059353,gathered_resource_tree
502,127243,dude,1258,530.807861,51.725945,deposited_resource_wood
503,127760,dude,6008,917.035339,-13.344022,deposited_resource_wood
504,127860,food,7800,497.222992,261.274994,gathered
505,127860,dude,5035,508.721924,233.775742,ate_food
506,127862,quarry,1276,1013.419983,-42.638901,gathered
507,127864,dude,7651,989.891968,-26.034164,gathered_resource_quarry
508,127894,dude,7651,989.891968,-26.034164,deposited_resource_rock
509,128092,tree,15971,531.109009,75.401901,gathered
510,128093,dude,1258,530.791809,53.392536,gathered_resource_tree
