id,time,entity_type,entity_id,pos_x,pos_y,event_type
73,33856,dude,1266,995.931335,-19.393585,deposited_resource_rock
74,35206,quarry,1277,1013.419983,-42.638901,harvested
75,35207,dude,1266,995.931335,-19.393585,harvested_resource_quarry
76,35240,dude,1266,995.931335,-19.393585,deposited_resource_rock
77,36339,dude,1259,-43.703823,284.164886,deposited_resource_wood
78,36905,dude,1266,995.931335,-19.393585,gathered_upgrade_materials
79,37835,plant,4134,512.223022,261.274994,spawned
80,38001,dude,1259,-42.496788,245.683899,gathered_building_materials
81,38635,tree,4196,-92.307503,794.21698,spawned
82,38636,tree,4201,-162.307495,684.21698,spawned
83,38637,tree,4206,-127.307503,849.21698,spawned
84,38638,tree,4211,-57.307503,684.21698,spawned
85,38638,tree,4216,-197.307495,684.21698,spawned
86,38653,tree,4222,496.109009,75.401901,spawned
87,38654,tree,4227,566.109009,20.401901,spawned
88,38654,tree,4232,531.109009,185.401901,spawned
89,38767,dude,1266,873.590149,143.224609,upgraded_building
90,38835,food,4252,497.222992,276.274994,spawned
91,39785,dude,4326,806.357483,232.590622,spawned
92,42568,tree,4232,531.109009,185.401901,harvested
93,42569,dude,4326,560.612854,190.460007,harvested_resource_tree
94,42585,dude,4326,560.612854,190.460007,spawned_depot
95,42618,dude,4326,560.612854,190.460007,deposited_resource_wood
96,42834,food,3544,482.222992,261.274994,harvested
97,42835,dude,1259,459.481049,244.585983,ate_food
98,43685,tree,3816,531.109009,130.401901,harvested
99,43686,dude,4326,543.637512,155.904663,harvested_resource_tree
100,43718,dude,4326,544.445862,157.550171,deposited_resource_wood
101,44051,tree,4640,531.109009,130.401901,spawned
102,44052,tree,4653,-22.307503,739.21698,spawned
103,44054,tree,4662,-92.307503,849.21698,spawned
104,44054,tree,4667,-127.307495,684.21698,spawned
105,44055,tree,4676,-22.307503,684.21698,spawned
106,44055,tree,4681,-197.307495,629.21698,spawned
107,44069,tree,4691,461.109009,75.401901,spawned
108,44069,tree,4696,601.109009,20.401901,spawned
109,44901,tree,4640,531.109009,130.401901,harvested
110,44902,dude,4326,539.150696,123.040588,harvested_resource_tree
111,44936,dude,4326,539.706787,124.787537,deposited_resource_wood
112,44951,building,4763,998.357483,232.590622,spawned
113,44951,dude,1259,690.340942,236.602692,spawned_building
114,45401,food,2104,497.222992,261.274994,harvested
115,45401,dude,1266,525.272278,256.80072,ate_food
116,45901,tree,2984,531.109009,75.401901,harvested
117,45902,dude,4326,536.386169,104.878784,harvested_resource_tree
118,46018,dude,4326,539.382507,115.462875,deposited_resource_wood
119,46902,tree,3381,566.109009,75.401901,harvested
120,46903,dude,4326,550.595764,100.141457,harvested_resource_tree
121,47035,dude,4326,552.010376,112.896568,deposited_resource_wood
122,47851,food,4973,512.223022,261.274994,spawned
123,47852,plant,4978,497.222992,291.274994,spawned
124,48728,dude,4326,557.466736,162.094864,gathered_building_materials
125,49436,tree,5107,-57.307503,794.21698,spawned
126,49451,tree,5129,496.109009,130.401901,spawned
127,49451,tree,5134,566.109009,75.401901,spawned
128,49452,tree,5151,12.692497,684.21698,spawned
129,49452,tree,5156,-197.307495,574.21698,spawned
130,49468,tree,5162,461.109009,20.401901,spawned
131,49469,tree,5167,601.109009,75.401901,spawned
132,49651,quarry,1277,1013.419983,-42.638901,harvested
133,49652,dude,1259,991.071655,-23.217846,harvested_resource_quarry
134,49668,dude,1259,991.071655,-23.217846,spawned_depot
135,49703,dude,1259,991.071655,-23.217846,deposited_resource_rock
136,49968,building,5217,614.357483,232.590622,spawned
137,49968,dude,4326,689.760437,199.566254,spawned_building
138,51051,quarry,1277,1013.419983,-42.638901,harvested
139,51052,dude,1259,991.071655,-23.217846,harvested_resource_quarry
140,51085,dude,1259,991.071655,-23.217846,deposited_resource_rock
141,52434,quarry,1277,1013.419983,-42.638901,harvested
142,52435,dude,1259,991.071655,-23.217846,harvested_resource_quarry
143,52468,dude,1259,991.071655,-23.217846,deposited_resource_rock
144,53467,quarry,1277,1013.419983,-42.638901,harvested
145,53468,dude,4326,990.153259,-25.095787,harvested_resource_quarry
146,53485,dude,4326,990.153259,-25.095787,spawned_depot
147,53518,dude,4326,990.153259,-25.095787,deposited_resource_rock
148,54168,quarry,1277,1013.419983,-42.638901,harvested
149,54169,dude,4326,990.153259,-25.095787,harvested_resource_quarry
150,54202,dude,4326,990.153259,-25.095787,deposited_resource_rock
151,54834,tree,5582,-92.307503,684.21698,spawned
152,54835,tree,5591,-162.307495,794.21698,spawned
153,54836,tree,5612,-162.307495,849.21698,spawned
154,54851,tree,5631,566.109009,-34.598099,spawned
155,54852,tree,5640,-57.307503,849.21698,spawned
156,54852,tree,5645,-127.307495,629.21698,spawned
157,54852,tree,5650,-22.307503,629.21698,spawned
158,54853,tree,5655,-162.307495,629.21698,spawned
159,54868,quarry,1277,1013.419983,-42.638901,harvested
160,54869,dude,1259,991.071655,-23.217846,harvested_resource_quarry
161,54870,tree,5669,426.109009,75.401901,spawned
162,54871,tree,5674,601.109009,-34.598099,spawned
163,54872,tree,5683,566.109009,130.401901,spawned
164,54872,tree,5688,47.692497,684.21698,spawned
165,54873,tree,5693,-162.307495,574.21698,spawned
166,54884,tree,5699,496.109009,20.401901,spawned
167,54901,dude,1259,991.071655,-23.217846,deposited_resource_rock
168,55552,quarry,1277,1013.419983,-42.638901,harvested
169,55552,dude,4326,990.153259,-25.095787,harvested_resource_quarry
170,55585,dude,4326,990.153259,-25.095787,deposited_resource_rock
171,56251,quarry,1277,1013.419983,-42.638901,harvested
172,56252,dude,1259,991.071655,-23.217846,harvested_resource_quarry
173,56285,dude,1259,991.071655,-23.217846,deposited_resource_rock
174,56852,plant,5862,512.223022,246.274994,spawned
175,57567,quarry,1277,1013.419983,-42.638901,harvested
176,57568,dude,4326,990.153259,-25.095787,harvested_resource_quarry
177,57602,dude,4326,990.153259,-25.095787,deposited_resource_rock
178,57851,food,5943,497.222992,291.274994,spawned
179,57951,dude,1259,991.071655,-23.217846,gathered_upgrade_materials
180,58967,quarry,1277,1013.419983,-42.638901,harvested
181,58970,dude,4326,990.153259,-25.095787,harvested_resource_quarry
182,59002,dude,4326,990.153259,-25.095787,deposited_resource_rock
183,59501,dude,1259,995.820496,143.547867,upgraded_building
184,60254,tree,6168,-22.307503,794.21698,spawned
185,60269,tree,6210,-232.307495,629.21698,spawned
186,60270,tree,6215,461.109009,130.401901,spawned
187,60270,tree,6224,12.692497,629.21698,spawned
188,60270,tree,6229,-232.307495,574.21698,spawned
189,60271,tree,6234,531.109009,-34.598099,spawned
190,60271,tree,6243,-92.307495,629.21698,spawned
191,60271,tree,6248,-57.307503,629.21698,spawned
192,60284,tree,6262,636.109009,20.401901,spawned
193,60285,tree,6267,461.109009,-34.598099,spawned
194,60285,tree,6276,426.109009,130.401901,spawned
195,60286,tree,6289,82.692497,684.21698,spawned
196,60301,tree,6300,531.109009,20.401901,spawned
197,60507,dude,6322,998.357483,232.590622,spawned
198,60651,dude,4326,990.153259,-25.095787,gathered_upgrade_materials
199,63617,dude,4326,722.525024,158.417953,upgraded_building
200,64624,dude,6615,614.357483,232.590622,spawned
201,64628,tree,6262,636.109009,20.401901,harvested
202,64630,dude,6322,661.410645,35.221912,harvested_resource_tree
203,64634,dude,6322,661.410645,35.221912,spawned_depot
204,64668,dude,6322,661.410645,35.221912,deposited_resource_wood
205,65517,tree,4696,601.109009,20.401901,harvested
206,65518,dude,6322,629.364624,27.346069,harvested_resource_tree
207,65551,dude,6322,631.144958,27.783621,deposited_resource_wood
208,65653,tree,6788,-197.307495,794.21698,spawned
209,65654,tree,6797,12.692497,794.21698,spawned
210,65668,tree,6815,496.109009,185.401901,spawned
211,65670,tree,6864,-267.307495,574.21698,spawned
212,65670,tree,6873,-92.307495,574.21698,spawned
213,65670,tree,6878,-57.307503,574.21698,spawned
214,65685,tree,6888,601.109009,130.401901,spawned
215,65685,tree,6893,426.109009,20.401901,spawned
216,65686,tree,6898,601.109009,-89.598099,spawned
217,65686,tree,6907,47.692497,739.21698,spawned
218,65687,tree,6916,496.109009,-34.598099,spawned
219,65687,tree,6921,391.109009,130.401901,spawned
220,65687,tree,6926,82.692497,739.21698,spawned
221,65852,plant,6950,497.222992,261.274994,spawned
222,66084,tree,5683,566.109009,130.401901,harvested
223,66085,dude,6615,578.351013,156.330124,harvested_resource_tree
224,66101,dude,6615,578.351013,156.330124,spawned_depot
225,66135,dude,6615,578.351013,156.330124,deposited_resource_wood
226,66401,tree,5167,601.109009,75.401901,harvested
227,66402,dude,6322,617.549927,51.021404,harvested_resource_tree
228,66435,dude,6322,619.27478,50.400082,deposited_resource_wood
229,66868,food,7052,512.223022,246.274994,spawned
230,66869,plant,7057,482.222992,291.274994,spawned
231,66985,tree,6888,601.109009,130.401901,harvested
232,66987,dude,6615,581.979248,152.196564,harvested_resource_tree
233,67018,dude,6615,581.979248,152.196564,deposited_resource_wood
234,67285,tree,5134,566.109009,75.401901,harvested
235,67286,dude,6322,592.758301,62.961891,harvested_resource_tree
236,67335,dude,6322,596.157959,61.588219,deposited_resource_wood
237,68218,tree,4227,566.109009,20.401901,harvested
238,68219,dude,6322,584.284607,43.587349,harvested_resource_tree
239,68284,dude,6322,589.752502,42.99427,deposited_resource_wood
240,68285,tree,5129,496.109009,130.401901,harvested
241,68286,dude,6615,524.901367,127.90506,harvested_resource_tree
242,68318,dude,6615,526.52002,128.765884,deposited_resource_wood
243,69017,tree,6815,496.109009,185.401901,harvested
244,69018,dude,1266,507.248108,212.673004,harvested_resource_tree
245,69034,dude,1266,507.248108,212.673004,spawned_depot
246,69068,dude,1266,507.248108,212.673004,deposited_resource_wood
247,69334,tree,4222,496.109009,75.401901,harvested
248,69335,dude,6615,511.355316,101.213318,harvested_resource_tree
249,69452,dude,6615,519.849976,108.201859,deposited_resource_wood
250,69917,tree,6215,461.109009,130.401901,harvested
251,69918,dude,6615,488.384521,120.864288,harvested_resource_tree
252,69951,dude,6322,631.673035,38.447369,gathered_building_materials
253,70135,dude,6615,508.851685,128.932648,deposited_resource_wood
254,70767,tree,6276,426.109009,130.401901,harvested
255,70768,dude,1266,452.060059,143.525269,harvested_resource_tree
256,70885,dude,1266,458.921753,152.122711,deposited_resource_wood
257,70918,building,7410,422.357483,232.590622,spawned
258,70918,dude,6322,622.389771,142.534271,spawned_building
259,71053,tree,7513,-197.307495,849.21698,spawned
260,71053,tree,7518,12.692497,849.21698,spawned
261,71069,tree,7536,566.109009,20.401901,spawned
262,71069,tree,7549,-22.307503,574.21698,spawned
263,71070,tree,7582,-267.307495,629.21698,spawned
264,71084,tree,7608,47.692497,629.21698,spawned
265,71085,tree,7613,-127.307495,574.21698,spawned
266,71085,tree,7618,426.109009,-34.598099,spawned
267,71085,tree,7623,117.692497,684.21698,spawned
268,71086,tree,7632,601.109009,-144.598099,spawned
269,71086,tree,7637,12.692497,739.21698,spawned
270,71086,tree,7646,426.109009,130.401901,spawned
271,71086,tree,7651,117.692497,739.21698,spawned
272,71101,tree,7658,496.109009,75.401901,spawned
273,71801,dude,6615,551.490906,145.741714,gathered_building_materials
274,71835,building,7720,614.357483,346.590637,spawned
275,71835,dude,6615,552.565918,147.226807,spawned_building
276,71851,tree,6921,391.109009,130.401901,harvested
277,71852,dude,1266,418.353943,139.550003,harvested_resource_tree
278,72218,dude,1266,448.087067,164.008102,deposited_resource_wood
279,73068,tree,7646,426.109009,130.401901,harvested
280,73069,dude,1266,442.339081,154.52504,harvested_resource_tree
281,73186,dude,1266,450.532318,161.864822,deposited_resource_wood
282,74484,tree,4691,461.109009,75.401901,harvested
283,74485,dude,1266,458.026764,104.742416,harvested_resource_tree
284,74868,dude,1266,474.762421,141.439743,deposited_resource_wood
285,75651,quarry,1277,1013.419983,-42.638901,harvested
286,75652,dude,6322,987.772583,-30.379202,harvested_resource_quarry
287,75667,dude,6322,987.772583,-30.379202,spawned_depot
288,75702,dude,6322,987.772583,-30.379202,deposited_resource_rock
289,75851,food,8061,497.222992,261.274994,spawned
290,75868,plant,8067,512.223022,291.274994,spawned
291,76001,tree,7658,496.109009,75.401901,harvested
292,76002,dude,1266,487.78949,102.764687,harvested_resource_tree
293,76319,dude,1266,493.54248,135.259323,deposited_resource_wood
294,76434,quarry,1277,1013.419983,-42.638901,harvested
295,76435,dude,6615,986.950256,-31.622566,harvested_resource_quarry
296,76451,dude,6615,986.950256,-31.622566,spawned_depot
297,76452,tree,8154,-232.307495,739.21698,spawned
298,76454,tree,8215,-22.307503,849.21698,spawned
299,76454,tree,8220,-232.307495,794.21698,spawned
300,76454,tree,8225,47.692497,794.21698,spawned
301,76454,tree,8230,-232.307495,849.21698,spawned
302,76470,tree,8304,566.109009,75.401901,spawned
303,76485,dude,6615,986.950256,-31.622566,deposited_resource_rock
304,76485,tree,8326,426.109009,130.401901,spawned
305,76486,tree,8331,636.109009,-34.598099,spawned
306,76486,tree,8348,82.692497,629.21698,spawned
307,76487,tree,8357,566.109009,-89.598099,spawned
308,76488,tree,8382,391.109009,-34.598099,spawned
309,76488,tree,8387,152.692505,684.21698,spawned
310,76489,tree,8400,117.692497,794.21698,spawned
311,76867,food,8441,482.222992,291.274994,spawned
312,77134,quarry,1277,1013.419983,-42.638901,harvested
313,77135,dude,6615,986.950256,-31.622566,harvested_resource_quarry
314,77168,dude,6615,986.950256,-31.622566,deposited_resource_rock
315,77335,tree,8326,426.109009,130.401901,harvested
316,77336,dude,1266,454.776337,127.398796,harvested_resource_tree
317,77551,dude,1266,466.305756,146.135788,deposited_resource_wood
318,77834,quarry,1277,1013.419983,-42.638901,harvested
319,77835,dude,6322,987.772583,-30.379202,harvested_resource_quarry
320,77868,dude,6322,987.772583,-30.379202,deposited_resource_rock
321,78518,quarry,1277,1013.419983,-42.638901,harvested
322,78519,dude,6615,986.950256,-31.622566,harvested_resource_quarry
323,78551,dude,6615,986.950256,-31.622566,deposited_resource_rock
324,78751,tree,5669,426.109009,75.401901,harvested
325,78751,dude,1266,440.055695,99.899948,harvested_resource_tree
326,79217,quarry,1277,1013.419983,-42.638901,harvested
327,79218,dude,6322,987.772583,-30.379202,harvested_resource_quarry
328,79251,dude,1266,467.268982,145.573975,deposited_resource_wood
329,79253,dude,6322,987.772583,-30.379202,deposited_resource_rock
330,79901,quarry,1277,1013.419983,-42.638901,harvested
331,79902,dude,6615,986.950256,-31.622566,harvested_resource_quarry
332,79935,dude,6615,986.950256,-31.622566,deposited_resource_rock
333,80601,quarry,1277,1013.419983,-42.638901,harvested
334,80602,dude,6322,987.772583,-30.379202,harvested_resource_quarry
335,80635,dude,6322,987.772583,-30.379202,deposited_resource_rock
336,80717,tree,8304,566.109009,75.401901,harvested
337,80718,dude,1266,542.145386,92.963814,harvested_resource_tree
338,81152,dude,1266,529.318176,136.965576,deposited_resource_wood
339,81284,quarry,1277,1013.419983,-42.638901,harvested
340,81285,dude,6615,986.950256,-31.622566,harvested_resource_quarry
341,81318,dude,6615,986.950256,-31.622566,deposited_resource_rock
342,81854,tree,8995,47.692497,849.21698,spawned
343,81868,tree,9009,-197.307495,519.21698,spawned
344,81871,tree,9058,-267.307495,519.21698,spawned
345,81885,tree,9088,601.109009,20.401901,spawned
346,81886,tree,9097,-162.307495,519.21698,spawned
347,81887,tree,9114,636.109009,-89.598099,spawned
348,81887,tree,9135,-127.307495,519.21698,spawned
349,81888,tree,9144,117.692497,629.21698,spawned
350,81888,tree,9149,636.109009,-144.598099,spawned
351,81889,tree,9162,636.109009,20.401901,spawned
352,81889,tree,9171,531.109009,-89.598099,spawned
353,81890,tree,9176,356.109009,-34.598099,spawned
354,81890,tree,9181,152.692505,739.21698,spawned
355,82501,food,7052,512.223022,246.274994,harvested
356,82501,dude,4326,539.739136,239.749039,ate_food
357,82617,quarry,1277,1013.419983,-42.638901,harvested
358,82618,dude,6322,987.772583,-30.379202,harvested_resource_quarry
359,82651,dude,6322,987.772583,-30.379202,deposited_resource_rock
360,82718,tree,6300,531.109009,20.401901,harvested
361,82718,dude,1266,530.554199,48.909348,harvested_resource_tree
362,82984,dude,6615,986.950256,-31.622566,gathered_upgrade_materials
363,83518,dude,1266,518.414062,134.216476,deposited_resource_wood
364,83851,plant,9367,512.223022,276.274994,spawned
365,84317,dude,6322,987.772583,-30.379202,gathered_upgrade_materials
366,84668,building,5217,614.357483,232.590622,dude_entered
367,84668,dude,4326,541.564087,239.573959,entered_building
368,84868,plant,9450,497.222992,306.274994,spawned
369,85867,food,9529,512.223022,291.274994,spawned
370,85868,plant,9534,467.222992,291.274994,spawned
371,86301,building,3247,806.357483,232.590622,dude_entered
372,86301,dude,1266,690.448242,213.187897,entered_building
373,86701,building,7720,614.357483,346.590637,dude_entered
374,86701,dude,6615,701.320374,258.316132,entered_building
375,87254,tree,9757,82.692497,794.21698,spawned
376,87269,tree,9839,12.692497,574.21698,spawned
377,87270,tree,9844,-267.307495,684.21698,spawned
378,87270,tree,9849,-197.307495,464.21698,spawned
379,87270,tree,9854,-232.307495,519.21698,spawned
380,87284,tree,9884,391.109009,20.401901,spawned
381,87285,tree,9921,566.109009,-144.598099,spawned
382,87286,tree,9958,601.109009,75.401901,spawned
383,87287,tree,9967,671.109009,-89.598099,spawned
384,87287,tree,9980,636.109009,-199.598099,spawned
385,87287,tree,9985,636.109009,75.401901,spawned
386,87288,tree,9990,531.109009,-144.598099,spawned
387,87288,tree,9995,356.109009,-89.598099,spawned
388,87288,tree,10000,187.692505,739.21698,spawned
389,87301,tree,10007,496.109009,75.401901,spawned
390,88834,building,7410,422.357483,232.590622,dude_entered
391,88834,dude,6322,538.937134,178.369522,entered_building
392,88851,food,4973,512.223022,261.274994,harvested
393,88851,dude,1259,540.547119,257.933838,ate_food
394,91983,building,4763,998.357483,232.590622,dude_entered
395,91984,dude,1259,882.851624,238.984497,entered_building
396,92653,tree,10458,-232.307495,684.21698,spawned
397,92656,tree,10527,-267.307495,794.21698,spawned
398,92657,tree,10544,82.692497,849.21698,spawned
399,92674,tree,10606,-92.307495,519.21698,spawned
400,92675,tree,10615,531.109009,20.401901,spawned
401,92677,tree,10644,-232.307495,464.21698,spawned
402,92684,tree,10654,461.109009,75.401901,spawned
403,92688,tree,10707,426.109009,-89.598099,spawned
404,92689,tree,10740,391.109009,-89.598099,spawned
405,92690,tree,10745,152.692505,629.21698,spawned
406,92690,tree,10750,117.692497,849.21698,spawned
407,92692,tree,10767,-127.307495,464.21698,spawned
408,92692,tree,10772,117.692497,574.21698,spawned
409,92693,tree,10789,321.109009,-34.598099,spawned
410,92695,tree,10806,566.109009,75.401901,spawned
411,92696,tree,10815,601.109009,-199.598099,spawned
412,92697,tree,10832,222.692505,739.21698,spawned
413,92704,tree,10842,531.109009,75.401901,spawned
414,93851,food,10943,512.223022,276.274994,spawned
415,94868,food,11031,497.222992,306.274994,spawned
416,95868,food,11119,467.222992,291.274994,spawned
417,98073,tree,11472,-267.307495,739.21698,spawned
418,98085,tree,11514,-57.307503,519.21698,spawned
419,98086,tree,11539,47.692497,574.21698,spawned
420,98102,tree,11622,671.109009,-34.598099,spawned
421,98104,tree,11667,671.109009,-144.598099,spawned
422,98104,tree,11684,152.692505,794.21698,spawned
423,98105,tree,11689,356.109009,20.401901,spawned
424,98105,tree,11694,566.109009,-199.598099,spawned
425,98106,tree,11707,636.109009,-254.598099,spawned
426,98106,tree,11716,531.109009,-199.598099,spawned
427,98106,tree,11721,321.109009,-89.598099,spawned
428,98107,tree,11730,426.109009,75.401901,spawned
429,98107,tree,11743,152.692505,574.21698,spawned
430,98108,tree,11752,-162.307495,464.21698,spawned
431,98109,tree,11773,222.692505,794.21698,spawned
432,98117,tree,11779,496.109009,130.401901,spawned
433,98118,tree,11784,531.109009,130.401901,spawned
434,103485,tree,12450,-22.307503,519.21698,spawned
435,103486,tree,12463,-267.307495,464.21698,spawned
436,103487,tree,12492,-232.307495,409.21698,spawned
437,103487,tree,12501,47.692497,519.21698,spawned
438,103504,tree,12612,496.109009,-89.598099,spawned
439,103505,tree,12633,601.109009,130.401901,spawned
440,103506,tree,12642,671.109009,-199.598099,spawned
441,103507,tree,12691,286.109009,-34.598099,spawned
442,103509,tree,12720,321.109009,20.401901,spawned
443,103509,tree,12729,601.109009,-254.598099,spawned
444,103510,tree,12734,531.109009,-254.598099,spawned
445,103511,tree,12751,-162.307495,409.21698,spawned
446,103511,tree,12756,257.692505,794.21698,spawned
447,103517,tree,12770,461.109009,130.401901,spawned
448,103884,plant,12808,482.222992,306.274994,spawned
449,103884,plant,12813,512.223022,306.274994,spawned
450,108870,tree,13388,-267.307495,849.21698,spawned
451,108885,tree,13466,-197.307495,409.21698,spawned
452,108886,tree,13475,-92.307495,464.21698,spawned
453,108887,tree,13492,82.692497,574.21698,spawned
454,108887,tree,13501,-267.307495,409.21698,spawned
455,108888,tree,13510,82.692497,519.21698,spawned
456,108904,tree,13616,671.109009,20.401901,spawned
457,108905,tree,13653,671.109009,75.401901,spawned
458,108906,tree,13658,496.109009,-144.598099,spawned
459,108906,tree,13663,356.109009,-144.598099,spawned
460,108907,tree,13668,187.692505,794.21698,spawned
461,108907,tree,13685,187.692505,629.21698,spawned
462,108908,tree,13694,-127.307495,409.21698,spawned
463,108910,tree,13727,152.692505,849.21698,spawned
464,108910,tree,13740,671.109009,-254.598099,spawned
465,108911,tree,13753,391.109009,75.401901,spawned
466,108911,tree,13758,187.692505,574.21698,spawned
467,108912,tree,13767,222.692505,849.21698,spawned
468,108912,tree,13776,636.109009,130.401901,spawned
469,108913,tree,13785,251.109009,-34.598099,spawned
470,108918,tree,13823,531.109009,185.401901,spawned
471,109534,building,3247,806.357483,232.590622,dude_exited
472,109534,building,3247,806.357483,232.590622,destroyed
473,109551,building,3247,806.357483,232.590622,destroyed
474,111233,food,10943,512.223022,276.274994,harvested
475,111233,dude,1266,536.006897,260.579071,ate_food
476,111800,dude,1266,521.852844,237.001297,gathered_building_materials
477,111834,building,14066,806.357483,232.590622,spawned
478,111834,dude,1266,523.684082,236.913986,spawned_building
479,112884,plant,14170,497.222992,321.274994,spawned
480,113341,building,14066,806.357483,232.590622,dude_entered
481,113342,dude,1266,690.497009,234.338272,entered_building
482,113883,food,14257,482.222992,306.274994,spawned
483,113884,food,14262,512.223022,306.274994,spawned
484,114286,tree,14574,461.109009,-89.598099,spawned
485,114290,tree,14727,187.692505,684.21698,spawned
486,114291,tree,14736,426.109009,-144.598099,spawned
487,114292,tree,14757,117.692497,519.21698,spawned
488,114293,tree,14774,222.692505,684.21698,spawned
489,114293,tree,14779,-57.307503,464.21698,spawned
490,114295,tree,14808,-92.307495,409.21698,spawned
491,114301,tree,14855,566.109009,-254.598099,spawned
492,114302,tree,14868,286.109009,-89.598099,spawned
493,114302,tree,14873,426.109009,130.401901,spawned
494,114304,tree,14906,286.109009,20.401901,spawned
495,114304,tree,14923,257.692505,849.21698,spawned
496,114305,tree,14932,671.109009,130.401901,spawned
497,114305,tree,14937,496.109009,-199.598099,spawned
498,114305,tree,14942,391.109009,-144.598099,spawned
499,114306,tree,14951,222.692505,629.21698,spawned
500,114307,tree,14968,391.109009,130.401901,spawned
501,114307,tree,14973,222.692505,574.21698,spawned
502,114307,tree,14982,636.109009,185.401901,spawned
503,114317,tree,14996,566.109009,130.401901,spawned
504,114317,tree,15005,566.109009,185.401901,spawned
505,117983,building,4763,998.357483,232.590622,dude_exited
506,117984,building,5217,614.357483,232.590622,dude_exited
507,117986,building,7410,422.357483,232.590622,dude_exited
508,117986,building,7720,614.357483,346.590637,dude_exited
509,117986,building,14066,806.357483,232.590622,dude_exited
510,118501,tree,13823,531.109009,185.401901,harvested
511,118502,dude,4326,537.697266,214.371231,harvested_resource_tree
512,118517,dude,4326,537.697266,214.371231,spawned_depot
